employee_id,first_name,last_name,gender,email,phone_number,department,designation,salary,city,state,country,joining_date,employment_status,manager_id,experience_years,performance_rating,bonus_percentage,created_date
4223,Ojas!@#,pandit,MALE,  ojas@company.com  ,XXXXXXXXXX,,,1368794,Raurkela Industrial Township,Sikkim,INDIA,,,-1,1.8,5,4.25,17/08/2023
9480,Advaith,  Bhattacharyya  ,,advaith_bhattacharyya@company,9855940032,OPERATIONS,VP123,0,Kollam,Punjab,IN,,active,99999999,16.9,2,25.54,31/12/2023
3733,  Lila  ,koshy,male,not-an-email,123456,  Legal,SENIOR ANALYST,,AMROHA,,IND,31-13-2023,Active,NULL,13.9,5,5.24,
5738,CHARITA,Kala,Unknown,Charita@,+919303734219,  Finance,,2108821,Kishanganj,,IN,01-01-1900,On Leave,NULL,15.1,NULL,18.31,05/04/2026
10087,Rishi,Nagy,,  rishi@company.com  ,9853603924,SALES,SENIOR MANAGER,2362649,BULANDSHAHR,West Bengal,India,01-01-1900,active,6853,11.7,4,22.19,01/02/2022
7890,JYOTI,mitra,male,jyoti_mitra@company,,Data,LEAD,,Tiruchirappalli,Punjab,,2022/05/10,ACTIVE,99999999,20.4,2,14.28,23/11/2023
1326,hemangini,misra,M,hemangini_misra@company,,,,1877793,,meghalaya,India,,Active,NULL,6.9,4,12.87,2099-01-01
1177,hemani,Krishnamurthy!@#,OTHER,hemani.krishnamurthy@company.co.in,XXXXXXXXXX,ENGINEERING,Consultant,2368860,Avadi,,India ,2026-09-27,Active,,8.3,2,6.01,2099-01-01
3580,Ekapad!@#,CHAUDHARY,F,,+918702631942,Engineering,,999999999,,,IND,31-13-2023,active,-1,2.7,4,,2099-01-01
4752,Neha!@#,MORAR,Male,neha_morar@company,123456,Marketing,VP,,,uttar pradesh,,,On Leave,-1,16.1,2,,2099-01-01
5102,Bhavani,Baral!@#,Female,bhavani.baral@company.com,+91 7796155475,,Analyst123,1302568,Kirari Suleman Nagar,Rajasthan,,2027-04-17,Terminated,NULL,10.7,1,9.56,
10722,Krishna,Munshi,Male,krishna.munshi@company.co.in,9815497780,OPERATIONS,,999999999,,Haryana,IND,31-13-2023,active,99999999,24.9,4,20.86,13/12/2021
10685,  Jeremiah  ,  Yohannan  ,F,,XXXXXXXXXX,data,Manager,0,Sangli-Miraj & Kupwad,,Bharat,2022/05/10,Inactive,99999999,15.4,7,8.67,2024-09-25
7361,Rushil,Lalla,OTHER,DUPLICATE@company.com,XXXXXXXXXX,data,Director123,2402387,,tripura,India ,2022/05/10,Terminated,-1,24.8,5,28.89,
5355,Saksham,Narayan!@#,female,saksham.narayan@company.com,+1-502-7863,Sales,Intern123,,,,,2022/05/10,ACTIVE,,9.1,7,25.27,2099-01-01
10167,  Ronith  ,Ben!@#,OTHER,ronith.ben@company.co.in,,HR,Senior Manager,,AIZAWL,Rajasthan,,2022/05/10,Active,-1,8.9,1,28.58,2099-01-01
3585,Amrita!@#,  Hari  ,Unknown,amrita.hari@company.com,+919751190798,  Legal,,1181507,Pimpri-Chinchwad,madhya pradesh,,01-01-1900,On Leave,NULL,8.6,NULL,3.07,25/01/2022
10172,DARPAN,Ratti,Unknown,DUPLICATE@company.com,+91 8838546550,  Sales,,-37116,,,,2022/05/10,Inactive,,21.8,7,29.12,2099-01-01
5166,ANVI,Swaminathan,Unknown,Anvi@,+91 9999628372,,,1638892,BHOPAL,Uttarakhand,,2027-02-04,,NULL,15.9,7,7.4,
4119,CHAMPAK,Kapoor!@#,OTHER,  champak@company.com  ,XXXXXXXXXX,Marketing,SENIOR MANAGER,0,Etawah,Chhattisgarh,india,2027-03-04,Active,-1,11.8,9,15.71,2026-01-25
7498,eesha,Saini!@#,Unknown,Eesha@,+916017892127,Engineering,Lead123,2455296,ULHASNAGAR,,IN,01-01-1900,Terminated,,0.5,3,-5,2099-01-01
2890,advik,  Sarkar  ,,advik.sarkar@company.co.in,,operations,DIRECTOR,2040967,Ratlam,Kerala,IND,31-13-2023,ACTIVE,10874,18.4,2,-5,
3397,  Sai  ,Bumb!@#,M,  sai@company.com  ,+1-518-4360,operations,Director123,,,,IND,31-13-2023,Inactive,99999999,9.4,5,22.6,2099-01-01
8357,nikita,soni,M,DUPLICATE@company.com,,  Sales,Consultant123,-13947,,Meghalaya,Bharat,31-13-2023,INACTIVE,2824,19.6,5,1.13,2099-01-01
1884,  Vedant  ,Chakrabarti!@#,male,not-an-email,123456,finance,Senior Manager,563952,Pune,Madhya Pradesh,India,2021-05-27,active,-1,18.1,7,0.97,2099-01-01
9744,ETA,,Unknown,  eta@company.com  ,+1-460-6287,  Marketing,,,ANAND,Jharkhand,Bharat,,ACTIVE,,20.1,9,11.66,2024-11-18
5694,Radha,jayaraman,F,Radha@,+1-779-1265,DATA,,2141520,,goa,,2010-08-07,Active,NULL,2.8,5,,2099-01-01
5937,Zinal,Pai,female,Zinal@,+919077851411,engineering,Associate123,1977147,Nagercoil,,Bharat,31-13-2023,active,NULL,12.8,4,21.84,2025-03-21
1546,Falguni!@#,Konda,OTHER,falguni.konda@company.com,,operations,SENIOR MANAGER,999999999,BILASPUR,jharkhand,IND,2009-08-30,On Leave,99999999,6.4,3,27.14,2099-01-01
6156,Ekiya,badal,M,ekiya.badal@company.com,XXXXXXXXXX,legal,Senior Analyst,2867219,,,Bharat,2022/05/10,active,99999999,13.4,2,11.94,26/12/2022
4809,isaac,Prakash!@#,,isaac.prakash@company.com,+918415957063,Engineering,Consultant123,,Meerut,odisha,IND,2022/05/10,Inactive,-1,12.4,1,0.85,
7182,advay,Goswami!@#,F,not-an-email,+1-294-5474,  Legal,Lead123,2659727,FATEHPUR,gujarat,INDIA,31-13-2023,On Leave,NULL,,3,23.04,23/10/2022
6241,watika,Tak!@#,female,DUPLICATE@company.com,9870725243,,Consultant,-40184,AMRITSAR,mizoram,india,2026-10-25,Terminated,-1,19.1,3,-5,02/03/2022
7906,Bhavika,Kota!@#,female,DUPLICATE@company.com,XXXXXXXXXX,  Data,CONSULTANT,,VARANASI,,India ,,,,8.4,3,-5,13/08/2025
3327,Osha!@#,  Lata  ,male,  osha@company.com  ,+916758255474,engineering,LEAD,-19350,Bettiah,Tamil Nadu,  india  ,31-13-2023,Terminated,99999999,23.1,,18.55,2099-01-01
1493,vincent,WABLE,MALE,vincent_wable@company,+1-971-5360,legal,Senior Analyst,546615,SAHARSA,Jharkhand,India,2026-06-22,,,16.4,5.0,14.92,2021-10-19
4771,Frado,GOUR,,Frado@,9881180930,Sales,Intern123,2955163,KATNI,mizoram,India,2022/05/10,Active,,3.0,3,8.09,
3093,Yashasvi!@#,SHUKLA,M,DUPLICATE@company.com,+918580286753,marketing,Lead123,1993781,BALLIA,uttar pradesh,Bharat,2022/05/10,On Leave,NULL,19.2,1,15.45,
9745,Jyoti,pau,F,jyoti.pau@company.co.in,,  Data,Consultant,0,,Karnataka,IN,2022/05/10,active,8953,15.0,4,18.86,20/07/2025
6200,Janaki,RAJ,OTHER,Janaki@,+1-710-1483,IT,Director123,,,Sikkim,India,2022/05/10,INACTIVE,-1,13.1,2,10.01,2099-01-01
10531,RACHANA,Manda!@#,Female,DUPLICATE@company.com,+916102635118,data,Intern,-27105,Saharsa,Manipur,INDIA,,INACTIVE,,17.0,2,2.78,03/12/2025
1151,  Gautam  ,  Mani  ,OTHER,gautam.mani@company.co.in,+918747643508,it,VP,914270,GAYA,,india,01-01-1900,Active,5118,0.8,2,105,
2158,NETRA,  Tata  ,female,netra_tata@company,,,,2174813,SHIVPURI,Sikkim,INDIA,,INACTIVE,NULL,18.6,5,16.02,2024-01-04
7261,  Faris  ,Upadhyay,MALE,  faris@company.com  ,+91 9142105690,,Intern123,2905125,Tirunelveli,,,01-01-1900,active,NULL,23.7,1,-5,01/12/2024
5496,EESHA,Kaul,Male,  eesha@company.com  ,+918831006756,,Director,2933286,Singrauli,Jharkhand,INDIA,,Inactive,99999999,11.9,NULL,5.41,2024-10-12
6983,Ekbal!@#,Thakkar,Male,  ekbal@company.com  ,+919205040471,Sales,SENIOR ANALYST,538865,KARIMNAGAR,,india,2010-08-25,Terminated,99999999,9.4,9,15.75,2099-01-01
6736,Kevin!@#,Vyas!@#,,,+91 8149270413,DATA,Senior Manager,,HOSPET,Punjab,,,,99999999,2.0,3,,2023-03-26
10780,  Ridhi  ,  Karnik  ,F,,9835862833,Legal,MANAGER,0,AMBARNATH,,  india  ,2022/05/10,On Leave,99999999,7.8,1,,2022-01-05
2698,BISHAKHA,Bobal,Male,Bishakha@,+91 9145373212,Product,Intern,1584742,FARRUKHABAD,Manipur,India,01-01-1900,On Leave,99999999,,3,-5,
8042,bishakha,,male,not-an-email,+91 6403505340,Finance,MANAGER,1594828,Gandhinagar,Mizoram,,2026-12-01,INACTIVE,8455,7.6,2,22.63,2099-01-01
7017,xavier,Saha,OTHER,xavier.saha@company.co.in,123456,product,CONSULTANT,2925053,Etawah,,,2005-04-15,ACTIVE,NULL,10.3,9,25.49,10/01/2023
9324,Bina!@#,lanka,female,  bina@company.com  ,,SALES,,363690,KAVALI,Tamil Nadu,IND,01-01-1900,active,9229,19.8,4,12.14,2099-01-01
10624,Xalak,Andra!@#,Female,xalak_andra@company,123456,Sales,VP,0,,haryana,IND,,,-1,,4,16.36,05/02/2022
1187,  Anthony  ,Swamy!@#,MALE,anthony.swamy@company.com,XXXXXXXXXX,  Engineering,,-20151,,haryana,,,ACTIVE,,5.1,NULL,7.23,05/02/2025
4860,ayush,  Bhardwaj  ,MALE,  ayush@company.com  ,+91 9577161081,it,VP,999999999,,,Bharat,2016-08-10,ACTIVE,2624,1.8,2,2.78,2099-01-01
4687,Upadhriti,Saini!@#,,upadhriti.saini@company.com,+918820280410,HR,Senior Analyst,-47427,,andhra pradesh,India,31-13-2023,ACTIVE,1884,16.4,4,105,2022-12-01
3500,BALVEER,suresh,Male,Balveer@,+916978043406,,Analyst,999999999,,,india,31-13-2023,Inactive,99999999,19.7,4,8.96,2099-01-01
9754,BIMALA,mall,male,Bimala@,+919950350193,finance,Senior Manager123,0,,Rajasthan,  india  ,01-01-1900,ACTIVE,99999999,17.1,1,105,2021-10-28
3813,MEKHALA,kata,M,DUPLICATE@company.com,XXXXXXXXXX,Marketing,CONSULTANT,999999999,BHALSWA JAHANGIR PUR,,Bharat,01-01-1900,On Leave,NULL,6.8,1,9.57,14/09/2025
9354,Darsh!@#,Loke!@#,MALE,,+91 8496839220,  Data,Director,0,,,india,2008-05-21,Active,NULL,11.4,NULL,7.25,
10910,jagrati,Saran,male,jagrati_saran@company,,Product,,-19196,Tenali,karnataka,IND,,INACTIVE,99999999,19.8,1,8.16,
2210,ONKAR,Pant!@#,female,Onkar@,+91 9446066995,ENGINEERING,Senior Analyst,,,tamil nadu,IN,2022/05/10,ACTIVE,NULL,14.1,2,19.83,2023-05-01
6032,OMAJA,Memon!@#,M,DUPLICATE@company.com,,hr,Consultant123,2027494,,Manipur,india,31-13-2023,,99999999,22.8,5,26.13,2099-01-01
5352,Raghav,ANAND,F,raghav_anand@company,123456,LEGAL,,,Bhavnagar,,India,01-01-1900,ACTIVE,7626,19.9,7,29.39,2023-07-20
10505,  Chandran  ,bajaj,,  chandran@company.com  ,123456,Engineering,,,Alwar,Madhya Pradesh,india,01-01-1900,Terminated,99999999,6.0,2,27.08,2026-02-10
8341,samar,Peri,Male,samar.peri@company.com,XXXXXXXXXX,ENGINEERING,,-26894,SIWAN,Himachal Pradesh,India ,,Active,99999999,4.0,7,21.78,2022-08-07
6399,harinakshi,Nadig,female,  harinakshi@company.com  ,+91 9808967251,data,Intern123,-26307,Cuttack,,INDIA,2026-08-04,INACTIVE,-1,22.2,3,15.23,
7306,Wazir,Sarraf!@#,M,wazir_sarraf@company,+1-652-8967,data,Associate,2740464,Amritsar,West Bengal,IND,2022/05/10,active,,11.2,5.0,21.78,2021-10-07
6409,Zilmil,Sethi,M,DUPLICATE@company.com,+919141113531,  Marketing,Senior Manager123,0,Indore,Chhattisgarh,INDIA,,Active,-1,20.0,NULL,29.61,2099-01-01
2913,DARIKA,Balay!@#,Female,darika.balay@company.com,+1-324-2368,  Operations,,-30621,Bhimavaram,,INDIA,2022/05/10,ACTIVE,NULL,,2,8.36,2021-09-08
1368,ROHAN,Chokshi!@#,OTHER,not-an-email,9830107197,Data,,999999999,Shahjahanpur,,Bharat,01-01-1900,Active,,,2,5.55,19/10/2024
4609,Yashasvi!@#,Oza!@#,Male,not-an-email,,  Engineering,VP,1585670,Ahmednagar,,,31-13-2023,On Leave,,17.7,7,16.56,2022-02-17
9707,qarin,  Chawla  ,Male,qarin.chawla@company.com,123456,MARKETING,Senior Analyst123,,MADANAPALLE,Telangana,india,2014-05-30,INACTIVE,3521,5.0,2,7.86,14/11/2025
4623,kevin,Upadhyay,Unknown,kevin.upadhyay@company.co.in,123456,FINANCE,MANAGER,999999999,,Rajasthan,india,,Inactive,99999999,2.5,7,2.02,2021-06-19
3865,Barkha!@#,lal,male,DUPLICATE@company.com,123456,,Senior Manager123,2533706,BARASAT,Andhra Pradesh,india,2022/05/10,,-1,16.9,9,28.0,2099-01-01
2387,Ishwar,sampath,Male,Ishwar@,+1-745-6589,HR,,2052899,Vijayanagaram,gujarat,INDIA,2027-03-22,Active,4016,13.0,1,16.9,11/12/2022
10665,Advaith,thakur,MALE,advaith.thakur@company.co.in,123456,PRODUCT,VP,,SAMBHAL,himachal pradesh,INDIA,01-01-1900,Terminated,NULL,8.3,1,26.75,
1199,LUCKY,kata,MALE,lucky.kata@company.com,XXXXXXXXXX,Sales,,0,SERAMPORE,,IN,2027-02-24,,,21.3,1,23.42,10/07/2021
3823,zaitra,contractor,M,Zaitra@,+919625007167,,,0,Guwahati,,India ,2026-09-21,ACTIVE,3651,,1,1.26,2024-07-05
5965,ZANSI,OAK,male,,9833949748,  Engineering,,999999999,Pune,Goa,INDIA,2026-07-12,,NULL,10.3,3,29.49,10/02/2024
2561,Upma!@#,Kanda!@#,male,  upma@company.com  ,9820463858,data,Consultant123,,Jodhpur,,INDIA,2022/05/10,INACTIVE,,10.4,3,16.8,20/03/2026
3854,Rajata,  Borde  ,female,,123456,  HR,Senior Analyst,2626874,,,  india  ,2026-10-21,,-1,0.7,5,,
7565,Gagan,GOYAL,Female,gagan_goyal@company,,hr,,0,PARBHANI,Assam,india,2010-06-26,active,99999999,5.9,1,3.07,2025-08-09
7703,ANJALI,Kaul,M,Anjali@,9826184334,,Associate123,896005,,Punjab,india,01-01-1900,ACTIVE,8199,20.4,5.0,29.2,2099-01-01
10933,Vaishnavi!@#,batra,OTHER,not-an-email,,,,1589137,,karnataka,india,2014-11-13,active,NULL,4.0,2,15.21,
8005,Hemangini!@#,  Mody  ,male,,,  Legal,Analyst123,-41159,,gujarat,IN,31-13-2023,On Leave,4217,7.5,4,8.6,
6128,Unnati,RANDHAWA,OTHER,unnati.randhawa@company.com,123456,Data,Analyst123,786378,BHILWARA,Chhattisgarh,India,,On Leave,,0.1,5,29.12,25/05/2025
5719,Ranbir!@#,PRABHAKAR,female,Ranbir@,9827206848,MARKETING,,0,LONI,odisha,india,31-13-2023,active,99999999,4.1,2,6.84,
5873,BANJEET,MANDAL,Unknown,banjeet.mandal@company.com,+1-759-1015,Marketing,Associate,1936127,Tezpur,,india,2017-07-04,active,1667,16.5,5.0,12.22,
4524,Guneet!@#,Mohanty!@#,MALE,guneet.mohanty@company.com,+1-128-4083,  Engineering,,1882970,,Sikkim,india,,INACTIVE,2190,3.0,2,7.1,
3182,GAURANGI,mand,M,not-an-email,,  Operations,VP123,,MIRYALAGUDA,Karnataka,INDIA,2026-12-14,ACTIVE,-1,13.5,NULL,27.88,12/09/2025
1587,MEKHALA,  Shroff  ,,,,,Analyst,0,,,INDIA,,ACTIVE,NULL,14.0,1,9.18,
2986,nicholas,Bhat!@#,OTHER,,123456,,,2973828,,Kerala,India ,,Active,99999999,20.9,5.0,15.33,2023-05-29
3018,avi,Johal,male,not-an-email,123456,Operations,ANALYST,999999999,TEZPUR,,India ,2026-12-22,INACTIVE,-1,8.6,4,6.22,2022-03-18
7912,anita,  Sani  ,Female,,,  Legal,CONSULTANT,999999999,Orai,Haryana,India ,2003-05-06,active,99999999,5.7,9,28.86,
9966,KAI,tank,female,Kai@,+1-475-9198,DATA,,-3616,JORHAT,jharkhand,IN,2026-12-07,On Leave,-1,17.7,4,15.43,2099-01-01
7054,Amaira!@#,Sathe!@#,Unknown,,+91 9679613038,OPERATIONS,,,TIRUVOTTIYUR,tamil nadu,IN,2014-12-15,,,7.8,4,5.35,14/04/2022
9686,FRADO,  Buch  ,Male,frado_buch@company,,,,,JHANSI,Kerala,INDIA,2019-03-30,active,3033,5.6,5,9.43,18/09/2022
4239,Gautam,  Kala  ,female,  gautam@company.com  ,,,Consultant,,THANJAVUR,odisha,IND,2022/05/10,Terminated,,22.8,2,14.79,
6011,  Mohammed  ,BRAHMBHATT,M,,XXXXXXXXXX,  Engineering,Director123,-2511,NANDED,Manipur,,2026-08-11,On Leave,-1,16.8,3,-5,
10809,hemal,mital,OTHER,not-an-email,XXXXXXXXXX,,,-9676,,,INDIA,01-01-1900,,-1,6.9,1,6.8,2023-05-05
2313,imaran,,female,,+919573818659,operations,Manager,999999999,RATLAM,Odisha,India,01-01-1900,,,21.4,2,29.54,
9491,amaira,Lanka,female,DUPLICATE@company.com,XXXXXXXXXX,  Legal,ANALYST,2101225,Raipur,tamil nadu,,,INACTIVE,99999999,5.6,1,-5,
2105,Vihaan!@#,Dhar!@#,male,DUPLICATE@company.com,9871575148,Sales,Consultant123,2387807,,punjab,  india  ,2027-04-08,ACTIVE,,2.5,2,21.4,2099-01-01
8321,Janaki!@#,Rajagopalan,female,DUPLICATE@company.com,,finance,Senior Manager123,0,,Arunachal Pradesh,IND,31-13-2023,active,99999999,0.2,3,7.72,2024-12-22
8797,sudiksha,  Saraf  ,Unknown,sudiksha.saraf@company.com,+1-974-3725,PRODUCT,,999999999,Saharsa,tripura,,,On Leave,-1,14.8,5,,2022-06-09
5111,NIHAL,  Magar  ,MALE,not-an-email,123456,IT,Senior Manager123,999999999,DHARMAVARAM,Arunachal Pradesh,IN,2022/05/10,ACTIVE,NULL,6.6,5.0,15.54,2025-01-30
4265,  Ekanta  ,rajagopalan,Male,ekanta.rajagopalan@company.com,123456,,,845293,,sikkim,india,2007-11-16,active,2995,9.0,1,5.42,2022-02-18
1697,edhitha,Rout,male,Edhitha@,XXXXXXXXXX,DATA,,999999999,,Mizoram,INDIA,2013-08-31,active,4674,10.0,5,3.79,2024-05-30
6213,Anamika,  Venkataraman  ,,not-an-email,9859795724,  Finance,VP123,2245879,,goa,Bharat,2022/05/10,,NULL,18.0,2,9.71,
4271,ucchal,Bava!@#,OTHER,ucchal.bava@company.com,,,VP123,882542,,Meghalaya,INDIA,31-13-2023,Active,3654,10.7,7,-5,2099-01-01
8944,damyanti,Dada,M,,+1-368-5710,finance,,1390267,,goa,,2027-02-08,Terminated,,5.0,1,105,2099-01-01
9077,Pallavi!@#,Natarajan!@#,Male,not-an-email,+918185825212,IT,,2233004,KOLLAM,Tripura,IND,2027-04-06,Terminated,,15.8,4,22.37,2021-06-09
8303,Veer!@#,  Munshi  ,OTHER,veer.munshi@company.co.in,+1-506-7065,Data,,1189352,Jehanabad,Himachal Pradesh,India,01-01-1900,Terminated,NULL,0.0,5,29.37,25/02/2025
6640,OJASVI,Shan!@#,male,not-an-email,,Operations,VP,500704,JUNAGADH,Uttarakhand,IN,,On Leave,-1,10.9,5,29.48,14/03/2023
1677,Farhan,Morar,OTHER,not-an-email,9830185503,Marketing,Intern,0,,,INDIA,01-01-1900,ACTIVE,,1.7,7,8.58,
3754,michael,  Yogi  ,F,michael_yogi@company,+916248481837,FINANCE,,2315059,,tamil nadu,,01-01-1900,On Leave,,0.8,,27.9,2024-04-26
8979,Kashvi!@#,  Sundaram  ,M,,123456,  Legal,Manager123,,BURHANPUR,,INDIA,31-13-2023,Active,,6.1,5.0,28.4,
2213,  Devika  ,Varkey,female,,+1-973-7709,product,,1525411,Jamshedpur,jharkhand,Bharat,2018-07-31,ACTIVE,NULL,0.4,5,4.29,04/05/2024
8591,OMAJA,  Tandon  ,,omaja.tandon@company.co.in,9875385449,,CONSULTANT,0,DINDIGUL,,India,31-13-2023,ACTIVE,-1,24.6,1,21.35,
3374,naksh,naik,OTHER,not-an-email,9811363269,marketing,ANALYST,1627245,Jaunpur,Manipur,India,31-13-2023,active,-1,7.7,9,,2022-12-04
10774,ekavir,Sheth!@#,Female,ekavir.sheth@company.com,XXXXXXXXXX,Operations,,705840,Burhanpur,punjab,,2022/05/10,active,,7.8,2,8.94,2099-01-01
6378,Anamika,NARASIMHAN,OTHER,,XXXXXXXXXX,Marketing,Intern123,2008881,JAMSHEDPUR,gujarat,INDIA,2020-03-13,Terminated,99999999,9.9,9,16.7,2025-01-14
7507,Bhavani,Chandra,Unknown,DUPLICATE@company.com,+917902607942,,,1493420,Jalandhar,Odisha,  india  ,2006-09-16,Active,-1,7.0,4,19.25,2023-04-13
10653,GAURANGI,,Male,not-an-email,XXXXXXXXXX,Finance,LEAD,1890139,,telangana,Bharat,,active,-1,15.3,NULL,105,2024-09-03
9894,VARENYA,Kaul,Male,DUPLICATE@company.com,XXXXXXXXXX,operations,Senior Manager,436692,BHARATPUR,rajasthan,india,01-01-1900,On Leave,-1,8.1,2,21.33,04/10/2022
7028,NANDINI,  Kumar  ,Female,DUPLICATE@company.com,,,DIRECTOR,862855,INDORE,,  india  ,2027-03-31,,9281,17.5,2,19.61,
9488,  Lavanya  ,BASU,male,  lavanya@company.com  ,XXXXXXXXXX,  Marketing,SENIOR ANALYST,509000,HARIDWAR,,IN,,Active,3482,19.3,1,6.31,
1414,urishilla,DEWAN,M,urishilla_dewan@company,+1-568-9595,marketing,VP123,1354473,,karnataka,INDIA,31-13-2023,,-1,5.7,9,27.53,13/02/2026
10007,  Aditya  ,LOYAL,M,aditya.loyal@company.com,+918216322349,MARKETING,ANALYST,1891297,Ramgarh,,India,2026-11-02,,99999999,23.3,2,15.23,2021-05-29
5930,  Logan  ,Narang,Female,logan.narang@company.com,,,,0,AURANGABAD,,India ,2026-12-18,Inactive,99999999,1.1,,13.14,2021-10-25
9014,CHATURA,Patla,OTHER,  chatura@company.com  ,123456,SALES,INTERN,2548190,JORHAT,Manipur,IN,,INACTIVE,NULL,20.6,3,2.33,
3678,GAUTAMI,RAMA,OTHER,DUPLICATE@company.com,123456,Data,,999999999,,Goa,IN,2026-12-27,Terminated,,4.3,4,14.02,2099-01-01
6318,Saanvi,khosla,M,,123456,,Manager,999999999,Indore,andhra pradesh,INDIA,2006-08-31,Active,NULL,16.7,5.0,2.76,2026-04-03
5628,Pavani,Nadig,,not-an-email,,,Director,,GAYA,,India,2027-04-25,On Leave,99999999,2.0,5,12.91,19/10/2025
5424,Frado!@#,OOMMEN,Male,DUPLICATE@company.com,+91 6169938823,,Analyst123,,,,India,,,-1,17.4,5.0,22.89,
3616,Xalak!@#,samra,,xalak_samra@company,XXXXXXXXXX,,VP,1267571,Tenali,rajasthan,India,2026-10-03,ACTIVE,-1,16.0,1,6.11,2025-12-29
1338,lopa,Dar,Female,lopa_dar@company,+1-138-4938,  IT,Lead123,0,Ozhukarai,Gujarat,INDIA,2022/05/10,Terminated,99999999,13.1,5,2.53,2099-01-01
10843,  Lohit  ,Sur,OTHER,,+91 9480661141,  Marketing,Associate123,0,,Himachal Pradesh,India,01-01-1900,,-1,13.0,,28.68,2099-01-01
6920,turvi,Ganesh!@#,OTHER,turvi.ganesh@company.co.in,123456,SALES,Lead123,0,Bhilai,Haryana,,2005-08-25,Active,99999999,5.9,5,105,
8471,Tripti,Madan,,tripti.madan@company.com,XXXXXXXXXX,operations,,0,Ambattur,mizoram,,01-01-1900,Active,,15.4,,13.87,2099-01-01
8414,ojas,  Mangat  ,Male,DUPLICATE@company.com,123456,,,-6649,JAMMU,Telangana,INDIA,2013-08-17,active,-1,23.5,1,17.08,2099-01-01
9029,ryan,GANESAN,OTHER,  ryan@company.com  ,123456,MARKETING,,308791,GUDIVADA,,India,2022/05/10,Terminated,2304,15.4,3,25.15,
2858,Zehaan!@#,PARIKH,Male,zehaan_parikh@company,+919357001380,  Legal,Director123,1566196,Kakinada,,India,2022/05/10,Active,-1,22.4,NULL,19.63,2026-02-21
8983,Panini,subramaniam,Unknown,panini.subramaniam@company.com,+919336250801,hr,,800674,MAHBUBNAGAR,Kerala,  india  ,31-13-2023,Inactive,,14.4,3,8.17,2024-04-29
7144,idika,Mannan,Female,Idika@,+91 8287898852,Product,ANALYST,2573555,,,IND,01-01-1900,INACTIVE,,1.0,4,20.02,
4558,Samar,Jain,MALE,Samar@,,,,380298,Bokaro,telangana,IND,31-13-2023,active,-1,2.4,2,8.42,2024-05-06
3851,Arin,Kapadia,Unknown,arin.kapadia@company.co.in,9891270009,,,-43076,ASANSOL,,India,2027-01-11,On Leave,,16.7,5.0,14.27,18/01/2022
9415,NILIMA,  Mahal  ,male,DUPLICATE@company.com,123456,legal,,2995161,Bhiwani,Haryana,India,2022/05/10,Inactive,-1,8.3,2,16.24,2099-01-01
6691,zinal,varughese,,Zinal@,123456,Finance,ANALYST,2189636,,,India,2020-09-05,Terminated,NULL,8.2,,23.42,
6267,Vedant!@#,  Shere  ,Female,vedant_shere@company,+1-698-9464,,Analyst123,0,GULBARGA,,,2026-11-29,On Leave,-1,12.1,3,26.12,2025-04-29
10396,Yash!@#,Gupta,female,yash.gupta@company.com,+1-553-2391,operations,Lead123,0,,West Bengal,INDIA,2022/05/10,ACTIVE,-1,3.5,1,14.66,2024-03-21
5818,abeer,upadhyay,female,  abeer@company.com  ,+1-196-4408,DATA,Senior Manager123,1518476,Bokaro,,  india  ,31-13-2023,Terminated,1056,5.7,5.0,19.22,2022-07-27
7589,Daniel!@#,LAD,,daniel.lad@company.co.in,,hr,Associate123,999999999,Haldia,Tripura,INDIA,2022/05/10,ACTIVE,,21.9,,17.45,04/01/2023
5829,Urmi,MURTY,Unknown,DUPLICATE@company.com,,marketing,Consultant,665834,BOKARO,,IND,01-01-1900,ACTIVE,,14.9,1,16.32,01/11/2021
1782,  Zansi  ,KOTA,Unknown,zansi.kota@company.com,+919674056880,  Sales,Senior Analyst123,977085,SERAMPORE,west bengal,,2022/05/10,Inactive,6623,22.5,7,13.64,2099-01-01
7670,  Dalbir  ,PRABHAKAR,,DUPLICATE@company.com,+918389034139,,Senior Analyst123,-18487,,,india,31-13-2023,On Leave,NULL,17.0,4,5.66,2099-01-01
5000,vedika,DAYAL,F,vedika.dayal@company.co.in,XXXXXXXXXX,FINANCE,,999999999,Gandhinagar,,INDIA,2022/05/10,active,NULL,5.2,,25.1,2022-03-18
10603,  Krishna  ,master,OTHER,Krishna@,+91 8994716190,,,2108433,,telangana,India ,2026-06-18,INACTIVE,-1,12.3,3,4.72,2026-04-11
6567,ISHA,,F,isha_sinha@company,XXXXXXXXXX,data,Senior Analyst,958039,MAU,punjab,INDIA,,INACTIVE,NULL,11.5,5,27.96,
9911,  Falguni  ,johal,F,not-an-email,XXXXXXXXXX,  IT,Lead123,0,Lucknow,,india,2006-09-22,INACTIVE,NULL,7.7,2,17.96,2099-01-01
1633,Lajita!@#,,female,Lajita@,123456,PRODUCT,SENIOR MANAGER,0,JHANSI,Rajasthan,INDIA,31-13-2023,ACTIVE,,3.3,1,3.03,2099-01-01
2782,Dev!@#,RAMANATHAN,male,dev.ramanathan@company.co.in,123456,,Lead123,0,REWA,,IND,2022/05/10,On Leave,4735,24.0,2,4.6,2022-06-06
5662,Banjeet!@#,Gill!@#,male,  banjeet@company.com  ,+1-266-1143,  Operations,Manager,1400333,Bardhaman,Nagaland,IND,2026-12-29,Active,,8.3,,23.16,25/01/2025
